source_npi,target_npi,sharedpats,community_id
9590115090,7183629035,2,36
9590115090,8709958036,3,36
9786922735,0221840958,2,34
9786922735,9514337940,2,34
0224213270,3149950608,2,34
0225288584,1246222985,2,71
0225288584,2715160578,2,71
0225288584,4085672518,2,
0225288584,4315939137,2,71
0225288584,5267253785,2,71
0225288584,6743157602,2,
0225288584,7837680767,2,71
0225288584,8732740365,2,71
0225288584,9583161286,2,71
1246222985,0780829573,2,71
1246222985,2199634836,3,
1246222985,2715160578,3,71
1246222985,2794077486,2,71
1246222985,3128396404,3,
1246222985,3261478600,3,71
1246222985,3747656594,2,
1246222985,3823649577,3,71
1246222985,3992532223,2,71
1246222985,4085672518,3,
1246222985,4450832998,3,71
1246222985,5283486435,2,
1246222985,5359523927,2,71
1246222985,5389434022,4,71
1246222985,5563232524,2,71
1246222985,5902900121,2,71
1246222985,5952103829,2,71
1246222985,6743157602,5,
1246222985,6933915999,2,71
1246222985,7798181179,2,71
1246222985,7837680767,2,71
1246222985,7872369581,2,71
1246222985,8755461418,2,71
1246222985,9248110590,2,71
1246222985,9882462801,5,71
2715160578,0066576833,2,
2715160578,0225288584,3,71
2715160578,0720833233,2,
2715160578,0888901330,3,
2715160578,1024634289,2,71
2715160578,1226946782,4,71
2715160578,2207633463,2,71
2715160578,2794077486,3,71
2715160578,2835367565,3,71
2715160578,3261478600,2,71
2715160578,4085672518,2,
2715160578,4120662922,2,71
2715160578,4235099025,2,71
2715160578,4315939137,3,71
2715160578,4355628967,2,71
2715160578,4417646855,4,71
2715160578,4450832998,5,71
2715160578,4551269768,2,71
2715160578,4981010348,2,71
2715160578,5195331021,2,71
2715160578,5221285226,2,
2715160578,5389434022,2,71
2715160578,5563232524,3,71
2715160578,5902900121,3,71
2715160578,5952103829,2,71
2715160578,5959932234,2,71
2715160578,6473389908,2,
2715160578,6743157602,7,
2715160578,6806760549,3,71
2715160578,6933915999,3,71
2715160578,7798181179,2,71
2715160578,8090450855,2,71
2715160578,8207899456,2,
2715160578,8311687785,2,71
2715160578,8957777921,2,71
2715160578,9617743421,2,71
2715160578,9882462801,4,71
4315939137,2794077486,2,71
4315939137,6743157602,2,
4315939137,8311687785,2,71
5267253785,1246222985,2,71
8732740365,1214147024,2,
8732740365,1246222985,2,71
8732740365,3128396404,2,
8732740365,3261478600,2,71
8732740365,3823649577,2,71
8732740365,4450832998,2,71
8732740365,6743157602,2,
8732740365,6933915999,2,71
0228595445,0888901330,2,72
0888901330,0007369113,2,
0888901330,0016113883,2,72
0888901330,0066576833,2,
0888901330,0103850882,2,
0888901330,0216786834,2,
0888901330,0244023800,2,
0888901330,0258707912,2,
0888901330,0293966760,2,
0888901330,0329757128,19,
0888901330,0347517347,2,
0888901330,0418082629,2,72
0888901330,0500852079,2,
0888901330,0559071093,2,
0888901330,0580287497,2,
0888901330,0676719924,4,
0888901330,0704901051,2,
0888901330,0714851087,2,
0888901330,0726747522,2,
0888901330,0729461434,2,
0888901330,0752327685,2,
0888901330,0782974158,2,
0888901330,0785112325,2,
0888901330,0906955954,3,
0888901330,0915090032,2,
0888901330,0941734431,8,
0888901330,0970182750,2,
0888901330,1033456526,4,
0888901330,1051273458,2,
0888901330,1052105939,14,
0888901330,1078902237,2,
0888901330,1108556553,3,
0888901330,1112729228,3,
0888901330,1117051864,5,
0888901330,1196947042,2,
0888901330,1248871950,4,
0888901330,1256684163,14,
0888901330,1263403767,2,
0888901330,1324363733,2,
0888901330,1415257990,3,
0888901330,1416914552,2,
0888901330,1512230794,2,
0888901330,1525974777,2,
0888901330,1568553434,3,72
0888901330,1612653207,2,
0888901330,1627419782,2,
0888901330,1644255226,2,72
0888901330,1668386884,2,72
0888901330,1816946469,7,
0888901330,1855279450,2,72
0888901330,1895836797,2,
0888901330,1901196196,2,
0888901330,1916683578,5,
0888901330,1929529906,2,72
0888901330,1945744991,4,
0888901330,1949996595,3,72
0888901330,1969714836,2,
0888901330,1973668724,9,
0888901330,2015701254,2,
0888901330,2050213191,3,
0888901330,2052541087,31,
0888901330,2156679338,2,
0888901330,2202645844,2,
0888901330,2266974939,2,72
0888901330,2303329637,3,
0888901330,2313949043,2,72
0888901330,2389760959,2,
0888901330,2391520563,2,
0888901330,2393787146,2,
0888901330,2474254478,5,
0888901330,2482526289,2,
0888901330,2499851935,5,
0888901330,2503159927,9,
0888901330,2654904906,2,72
0888901330,2715160578,2,
0888901330,2798282654,2,
0888901330,2799028853,2,
0888901330,2816630864,2,
0888901330,2827371504,6,
0888901330,2866295111,2,
0888901330,2890864733,12,
0888901330,2935167431,2,
0888901330,2976513464,2,
0888901330,2999899053,2,
0888901330,3090139284,2,
0888901330,3102274617,3,72
0888901330,3153769016,2,
0888901330,3196014893,2,
0888901330,3256619602,7,
0888901330,3265059745,5,
0888901330,3302625973,2,72
0888901330,3307303718,2,
0888901330,3346519048,8,
0888901330,3394768593,2,
0888901330,3396076249,2,
0888901330,3423871301,2,72
0888901330,3455214157,2,
0888901330,3472938413,2,
0888901330,3489741060,2,
0888901330,3517371403,7,
0888901330,3544589864,2,
0888901330,3552796390,2,
0888901330,3554927377,2,
0888901330,3566010763,4,
0888901330,3643009627,3,
0888901330,3655638626,4,
0888901330,3718379020,2,
0888901330,3756322210,2,72
0888901330,3813152557,2,
0888901330,3848572147,2,
0888901330,3856943479,2,
0888901330,3940070864,2,
0888901330,3951145086,4,
0888901330,3992324915,2,
0888901330,4021709162,2,
0888901330,4023875963,3,72
0888901330,4029684953,2,
0888901330,4054068645,2,
0888901330,4057308088,3,
0888901330,4085672518,2,
0888901330,4118372017,2,72
0888901330,4118502705,2,
0888901330,4180357230,2,
0888901330,4187761146,2,
0888901330,4206465666,2,
0888901330,4270008501,2,
0888901330,4316270260,3,
0888901330,4332659805,7,
0888901330,4345160771,4,
0888901330,4361985593,3,
0888901330,4379325320,2,
0888901330,4417646855,2,
0888901330,4424979940,2,
0888901330,4450832998,2,
0888901330,4454103412,3,
0888901330,4494207391,3,
0888901330,4500691180,2,
0888901330,4536433203,2,
0888901330,4567343180,3,
0888901330,4610880908,2,
0888901330,4652778247,2,
0888901330,4672127405,2,
0888901330,4691740891,2,
0888901330,4705191098,2,
0888901330,4706262850,2,72
0888901330,4741507817,2,
0888901330,4750133047,2,72
0888901330,4754331156,2,
0888901330,4766009275,2,
0888901330,4794297215,3,
0888901330,4804173691,2,72
0888901330,4824842417,2,
0888901330,4828669598,3,
0888901330,4887620124,2,
0888901330,4907076677,2,
0888901330,4938552167,2,
0888901330,4981010348,2,
0888901330,5014194964,7,
0888901330,5038386362,2,
0888901330,5040521237,16,
0888901330,5054827521,2,72
0888901330,5187020965,2,
0888901330,5255293219,2,
0888901330,5261502394,5,
0888901330,5362521603,2,
0888901330,5404263481,3,
0888901330,5406701157,2,
0888901330,5430670662,2,72
0888901330,5457694416,2,72
0888901330,5546775825,3,
0888901330,5556331055,2,72
0888901330,5584721297,2,
0888901330,5591848122,2,
0888901330,5599521913,3,
0888901330,5604770516,2,
0888901330,5619759441,2,72
0888901330,5636484481,2,
0888901330,5649918185,3,
0888901330,5665623091,2,
0888901330,5695474522,2,
0888901330,5734403746,5,
0888901330,5737116190,3,
0888901330,5763689244,2,
0888901330,5795807659,2,
0888901330,5803867292,2,
0888901330,5948078532,3,
0888901330,5952103829,2,
0888901330,5959271996,3,
0888901330,6013232509,2,72
0888901330,6013557853,2,
0888901330,6076415835,2,
0888901330,6082896136,2,
0888901330,6193979003,2,
0888901330,6207630138,5,
0888901330,6249335709,2,
0888901330,6277421943,2,
0888901330,6282231866,2,
0888901330,6391497382,2,
0888901330,6473389908,2,
0888901330,6475577664,2,72
0888901330,6502930399,10,
0888901330,6585316279,7,
0888901330,6591181394,2,72
0888901330,6613240235,2,
0888901330,6656323883,2,
0888901330,6669234748,2,
0888901330,6743157602,4,
0888901330,6758977974,3,
0888901330,6784077806,2,
0888901330,6797405465,2,
0888901330,6848329266,2,
0888901330,6955475791,2,
0888901330,7008339751,2,
0888901330,7058697667,6,
0888901330,7168180005,2,
0888901330,7174297178,2,
0888901330,7183629035,5,
0888901330,7269281641,3,
0888901330,7410193484,3,
0888901330,7423957826,2,
0888901330,7457458408,2,
0888901330,7503543937,2,
0888901330,7505801770,2,72
0888901330,7511772535,2,
0888901330,7512667303,2,72
0888901330,7687398245,5,
0888901330,7697918800,2,
0888901330,7726983524,2,
0888901330,7854277238,2,
0888901330,7886711101,2,
0888901330,7955454931,2,
0888901330,7961400834,37,
0888901330,7999780358,2,
0888901330,8044572843,2,
0888901330,8048275228,2,72
0888901330,8054210090,2,
0888901330,8192576713,2,
0888901330,8207899456,23,
0888901330,8226092177,3,
0888901330,8237370698,2,
0888901330,8255915463,2,72
0888901330,8309878682,2,
0888901330,8411898039,5,
0888901330,8435299809,3,
0888901330,8436120346,2,72
0888901330,8437715502,2,
0888901330,8454379848,2,
0888901330,8454962534,2,
0888901330,8468245746,2,
0888901330,8595670851,2,
0888901330,8600556579,2,72
0888901330,8642239537,2,
0888901330,8642677253,2,
0888901330,8711882335,2,
0888901330,8752229901,2,
0888901330,8759601380,2,72
0888901330,8804320026,2,
0888901330,8844233042,2,
0888901330,8866719095,2,72
0888901330,8880882541,2,
0888901330,8911541760,2,
0888901330,8920230315,3,
0888901330,8933392198,2,
0888901330,8953234384,2,
0888901330,8957482272,2,
0888901330,9020049361,2,
0888901330,9021660619,4,
0888901330,9105724034,2,72
0888901330,9108361833,2,
0888901330,9147674533,2,
0888901330,9164647277,2,72
0888901330,9247708548,4,
0888901330,9248400692,2,
0888901330,9291438287,2,
0888901330,9409236092,2,
0888901330,9427602742,2,
0888901330,9502635448,2,
0888901330,9519796161,2,
0888901330,9541426002,2,
0888901330,9554009860,2,
0888901330,9624811861,2,
0888901330,9758829878,2,72
0888901330,9762148833,3,
0888901330,9792307116,2,
0888901330,9794478434,2,
0888901330,9796874583,2,
0888901330,9844766235,2,
0888901330,9858313123,2,
0888901330,9883675905,2,
0888901330,9900572834,4,
0888901330,9918635864,2,72
0888901330,9941206001,2,
0888901330,9950681626,2,
0888901330,9979265126,50,
0228806287,6317101696,2,73
6317101696,2052541087,2,
6317101696,2933975571,2,
6317101696,3128396404,2,73
6317101696,4085672518,2,
6317101696,6743157602,2,
6317101696,7961400834,3,
0228892574,0410209722,2,74
0228892574,7055222232,2,74
0410209722,0228892574,2,74
0410209722,3072829550,2,74
0410209722,5057304597,2,74
0410209722,5638920821,2,74
0410209722,7055222232,2,74
0410209722,9524464210,2,74
7055222232,0104995128,2,74
7055222232,0228892574,2,74
7055222232,0329275839,3,74
7055222232,0410209722,3,74
7055222232,0413829917,2,74
7055222232,0848493586,2,74
7055222232,0888901330,2,
7055222232,2181317304,5,
7055222232,2346155113,4,
7055222232,2484439556,2,74
7055222232,2503159927,5,
7055222232,2509641122,2,74
7055222232,2871056084,2,
7055222232,3072829550,4,74
7055222232,3239169620,2,74
7055222232,3550458980,2,74
7055222232,3646234494,3,
7055222232,4687666834,3,
7055222232,5057304597,2,74
7055222232,5638920821,3,74
7055222232,5665779195,3,
7055222232,5710456751,2,74
7055222232,5717804751,2,
7055222232,5810644456,2,74
7055222232,6537458182,2,74
7055222232,6886154378,2,74
7055222232,6937167796,2,
7055222232,8207899456,3,
7055222232,8218159213,2,74
7055222232,8375171864,4,
7055222232,8493485077,4,74
7055222232,8526384116,2,74
7055222232,8710090894,4,74
7055222232,8953234384,4,74
7055222232,9116736430,2,
7055222232,9157677669,2,74
7055222232,9524464210,2,74
7055222232,9527857279,2,74
7055222232,9541990341,2,74
7055222232,9771417653,2,74
7055222232,9822297118,2,74
7055222232,9875107644,2,
7055222232,9979265126,2,
0228930824,2367191660,2,
0228930824,7951383119,2,75
0228930824,8207899456,2,
0228930824,8829662780,2,75
2367191660,0888901330,2,
2367191660,4379325320,2,
2367191660,5697896664,2,61
2367191660,9084154403,2,61
0229282254,6547738558,2,27
0229282254,6998051072,2,27
6547738558,0618480761,2,27
6547738558,3058767944,2,27
6547738558,5407511524,4,27
6547738558,5733089738,2,27
6547738558,6340301146,2,27
6547738558,6963090997,2,27
6547738558,6998051072,3,27
6547738558,7250632707,2,27
6547738558,8990806591,3,27
6998051072,0592266415,2,27
6998051072,2107782565,2,27
6998051072,4123724626,2,27
6998051072,4842645658,2,27
6998051072,5407511524,3,27
6998051072,5733089738,3,27
6998051072,6547738558,3,27
6998051072,7823939201,2,27
6998051072,8990806591,7,27
0230328371,2717055274,2,76
0230328371,4290566725,2,76
2717055274,9387685716,2,76
0232382557,0865386227,2,77
0865386227,6588997420,2,77
0865386227,9920136071,2,77
0232735816,4106847566,2,78
0232735816,8411898039,3,78
8411898039,0232735816,2,78
8411898039,0358937620,2,78
8411898039,0373307890,2,78
8411898039,0888901330,3,
8411898039,1089892183,2,78
8411898039,1334390599,2,78
8411898039,1370351506,2,78
8411898039,1733384659,2,78
8411898039,1806088044,2,78
8411898039,1889755014,2,
8411898039,2079109206,2,78
8411898039,2188755954,2,78
8411898039,2503159927,17,78
8411898039,2729967340,2,78
8411898039,2834158192,2,
8411898039,2868131088,2,78
8411898039,2935167431,2,78
8411898039,3471416306,2,78
8411898039,3497432476,2,78
8411898039,3592495035,2,78
8411898039,3956536205,2,78
8411898039,4106847566,2,78
8411898039,4495965817,2,78
8411898039,4888011326,2,78
8411898039,5187159630,2,78
8411898039,5544167969,2,78
8411898039,5667360059,2,78
8411898039,6012390905,2,78
8411898039,6178944500,2,78
8411898039,6585316279,2,
8411898039,6821497290,2,78
8411898039,7064224633,2,78
8411898039,7195609080,2,78
8411898039,7228966824,2,78
8411898039,7355709777,2,78
8411898039,7705193989,2,78
8411898039,7953191361,2,78
8411898039,7961400834,4,
8411898039,8207899456,2,
8411898039,8232778165,2,78
8411898039,8386132278,2,78
8411898039,8454962534,2,78
8411898039,8570438724,2,78
8411898039,8869535638,2,78
8411898039,8953562727,2,78
8411898039,9701236928,2,78
8411898039,9784675952,2,78
8411898039,9831813978,2,78
8411898039,9905531750,2,78
8411898039,9979265126,4,
0234128949,1091536642,2,41
0234128949,2795951121,2,41
0234128949,3450099646,2,41
0234128949,5340785586,2,41
0234128949,8399822608,6,41
0234128949,9943567290,6,41
5340785586,9943567290,3,41
9943567290,0234128949,5,41
9943567290,0802885332,2,41
9943567290,1108556553,2,
9943567290,1500169510,2,41
9943567290,3450099646,3,41
9943567290,5340785586,4,41
9943567290,5546775825,2,
9943567290,6585316279,2,
9943567290,7672984719,2,41
9943567290,8399822608,11,41
9943567290,9024077522,4,41
0235709194,6998051072,2,27
0236368692,1117051864,2,25
1117051864,0061542830,2,25
1117051864,0329757128,2,
1117051864,0495239664,2,25
1117051864,0629339256,2,
1117051864,0735643059,2,25
1117051864,0752614714,2,25
1117051864,0888901330,4,
1117051864,0977867572,2,25
1117051864,1052105939,3,
1117051864,1077426146,2,
1117051864,1159779653,2,25
1117051864,1256684163,2,
1117051864,1422634251,2,
1117051864,1726978976,2,25
1117051864,1733948603,3,25
1117051864,1744115428,2,25
1117051864,2052541087,2,
1117051864,2536581029,4,25
1117051864,2866295111,3,
1117051864,3391544834,3,25
1117051864,3439081974,3,25
1117051864,3494284494,3,25
1117051864,3519703295,2,25
1117051864,3677716946,2,25
1117051864,3981829636,7,25
1117051864,4345160771,5,25
1117051864,4625804165,2,25
1117051864,5163581322,2,25
1117051864,5177836937,2,25
1117051864,5690544948,3,25
1117051864,5734220498,4,25
1117051864,5734403746,3,
1117051864,6075376284,2,25
1117051864,6356172462,2,25
1117051864,7024614772,2,25
1117051864,7058697667,4,
1117051864,7474815611,2,25
1117051864,7636586212,2,25
1117051864,7961400834,4,
1117051864,8005990519,4,25
1117051864,8050751540,2,25
1117051864,8207899456,4,
1117051864,8226092177,2,25
1117051864,8238400019,2,25
1117051864,8289313170,2,25
1117051864,8418154571,3,25
1117051864,8506788233,2,25
1117051864,8563890302,2,25
1117051864,8848416049,2,25
1117051864,8925903666,2,25
1117051864,9513283040,2,25
1117051864,9979265126,3,
0237313807,7511482339,2,79
0237569939,0479815821,2,65
0237786705,7132269719,2,7
7132269719,0155266877,2,7
7132269719,0244525056,3,7
7132269719,0329757128,6,
7132269719,0384086245,2,7
7132269719,0490266024,2,
7132269719,0676719924,2,
7132269719,0811155783,2,7
7132269719,0888901330,2,
7132269719,0925170295,2,
7132269719,0941734431,10,
7132269719,1052105939,10,
7132269719,1072051614,2,
7132269719,1177544496,2,7
7132269719,1207675417,2,7
7132269719,1337316102,2,
7132269719,1422634251,5,7
7132269719,1558026788,3,7
7132269719,1634946094,3,
7132269719,1735084705,6,7
7132269719,1816946469,5,
7132269719,1862914363,2,7
7132269719,1942863134,2,
7132269719,1945523821,2,7
7132269719,1998309494,2,7
7132269719,2068711622,2,
7132269719,2078116635,2,7
7132269719,2120967946,2,
7132269719,2137067063,2,7
7132269719,2179014958,2,
7132269719,2290814753,2,7
7132269719,2315375224,2,7
7132269719,2362603155,3,
7132269719,2531449498,2,7
7132269719,2581448272,2,7
7132269719,2660363811,2,
7132269719,2687864323,2,
7132269719,2820592291,2,7
7132269719,2866295111,10,
7132269719,2892479167,3,
7132269719,2954834365,2,
7132269719,2987028799,2,7
7132269719,3011484757,2,
7132269719,3079313004,2,7
7132269719,3153731698,2,7
7132269719,3168765946,2,7
7132269719,3260598193,2,7
7132269719,3265059745,2,
7132269719,3272100874,2,7
7132269719,3315982177,2,
7132269719,3325887845,2,7
7132269719,3332856126,2,7
7132269719,3346519048,4,
7132269719,3459707649,2,
7132269719,3559353968,4,7
7132269719,3695218965,2,
7132269719,3806813845,2,
7132269719,3840762080,3,7
7132269719,3874762791,2,7
7132269719,3947202611,2,
7132269719,4068840306,2,7
7132269719,4109479856,2,7
7132269719,4130710225,2,
7132269719,4320310938,2,7
7132269719,4383410496,2,7
7132269719,4383916461,2,7
7132269719,4457402347,2,7
7132269719,4498226258,2,
7132269719,4613683547,2,
7132269719,4812936463,2,7
7132269719,5003425779,2,7
7132269719,5038386362,4,
7132269719,5041209172,2,7
7132269719,5120324983,2,7
7132269719,5298984365,2,
7132269719,5303073867,2,7
7132269719,5362813749,2,
7132269719,5546775825,2,
7132269719,5554267915,6,
7132269719,5654105490,2,
7132269719,5870045174,2,7
7132269719,5872555252,2,7
7132269719,5881008243,3,
7132269719,6080145182,2,
7132269719,6133101194,2,
7132269719,6207630138,3,
7132269719,6231944405,2,
7132269719,6310883954,4,
7132269719,6496338213,2,7
7132269719,6585316279,4,
7132269719,6651302625,2,
7132269719,6708298277,2,7
7132269719,6723481261,3,
7132269719,6856933155,2,7
7132269719,6886847711,2,
7132269719,6902588282,2,7
7132269719,6954642104,2,
7132269719,6972955077,2,7
7132269719,6981029131,2,7
7132269719,7073917010,2,7
7132269719,7235958961,2,7
7132269719,7369116762,2,7
7132269719,7490603591,2,
7132269719,7587868155,11,7
7132269719,7735523081,2,7
7132269719,7769492434,2,
7132269719,7791288759,2,7
7132269719,7891423929,2,7
7132269719,7957906130,2,7
7132269719,8101690908,2,7
7132269719,8107247560,2,7
7132269719,8153889378,5,
7132269719,8207899456,13,
7132269719,8262509222,2,7
7132269719,8347833281,2,
7132269719,8663280186,2,7
7132269719,8698467005,2,
7132269719,8732184282,2,7
7132269719,8765543148,2,7
7132269719,8799463621,2,7
7132269719,8877531461,2,
7132269719,8877980559,2,7
7132269719,9002153663,2,7
7132269719,9064117943,3,
7132269719,9075459520,4,
7132269719,9156290594,3,
7132269719,9194262320,2,7
7132269719,9306672778,2,
7132269719,9500096770,2,7
7132269719,9549380665,2,
7132269719,9593642381,2,
7132269719,9723529875,2,
7132269719,9826349550,2,7
7132269719,9872217564,2,7
7132269719,9900572834,7,
0238858126,2357819086,2,80
0238858126,5994180876,2,80
2357819086,5994180876,2,80
2357819086,8403601705,2,80
0240596123,1248871950,2,33
0240596123,3552796390,5,
0240596123,5111491524,2,
0240596123,5730655270,2,33
0240596123,5859830382,4,33
0240596123,6027867186,2,
0240596123,8077073780,3,33
0240596123,8461982462,2,33
0240596123,8572020678,3,33
0240596123,8710318514,3,33
1248871950,5859830382,2,33
1248871950,6584692851,2,33
1248871950,7961400834,3,
1248871950,8077073780,2,33
1248871950,8461982462,2,33
1248871950,8572020678,2,33
1248871950,9979265126,3,
5730655270,0332643744,2,33
5730655270,0743384781,3,33
5730655270,1052037734,2,33
5730655270,2548164899,2,33
5730655270,2969575456,2,33
5730655270,3358924264,2,33
5730655270,3552796390,12,
5730655270,5111491524,6,
5730655270,5382001495,2,33
5730655270,5460515374,2,33
5730655270,5859830382,6,33
5730655270,6114036615,6,33
5730655270,6200113117,5,33
5730655270,6584692851,3,33
5730655270,6585316279,3,
5730655270,6765391992,2,33
5730655270,7159763242,2,33
5730655270,7481398045,6,
5730655270,8077073780,8,33
5730655270,8147921356,3,33
5730655270,8397185340,2,33
5730655270,8461982462,7,33
5730655270,8572020678,4,33
5730655270,8710318514,4,33
0244023800,0538101006,2,81
0244023800,0888901330,2,
0244023800,0923771207,2,81
0244023800,2052541087,2,
0244023800,2323416100,2,81
0244023800,3517371403,9,81
0244023800,3746798631,2,
0244023800,3816460400,2,81
0244023800,4334876935,2,81
0244023800,4345160771,4,
0244023800,4712447093,2,81
0244023800,5494871486,3,81
0244023800,5737116190,4,81
0244023800,6255967047,2,81
0244023800,6406201620,2,81
0244023800,7685704295,2,81
0244023800,7712089841,2,81
0244023800,8098879143,2,81
0244023800,8101292926,2,81
0244023800,8522205482,2,81
0244023800,8710775048,2,81
0244023800,9021660619,4,81
0244023800,9108361833,2,81
0244023800,9247708548,3,81
0244023800,9671758110,2,81
0244023800,9969638571,2,81
3517371403,0188398338,2,
3517371403,0244023800,7,81
3517371403,0329757128,5,
3517371403,0330408136,2,
3517371403,0610030922,3,
3517371403,0737457285,4,
3517371403,0847313120,2,81
3517371403,0888901330,7,
3517371403,0911480002,2,
3517371403,1033352334,2,81
3517371403,1051273458,2,81
3517371403,1103554266,2,81
3517371403,1112729228,5,81
3517371403,1431764728,2,81
3517371403,1575909481,2,81
3517371403,1813358572,2,81
3517371403,2027282641,2,81
3517371403,2052541087,5,
3517371403,2513467056,2,81
3517371403,2633415191,2,81
3517371403,2816630864,3,81
3517371403,3179871367,2,
3517371403,3265059745,3,
3517371403,3287478207,4,
3517371403,3565091883,2,
3517371403,3746798631,2,
3517371403,3816460400,2,81
3517371403,3856943479,2,81
3517371403,3935035552,2,
3517371403,4192719922,2,81
3517371403,4334876935,4,81
3517371403,4345160771,5,
3517371403,4712447093,4,81
3517371403,4825323645,2,81
3517371403,4860212414,2,81
3517371403,5494871486,7,81
3517371403,5706285683,2,81
3517371403,5737116190,6,81
3517371403,5778793876,3,81
3517371403,6207630138,2,
3517371403,6316219617,2,81
3517371403,6358886848,2,
3517371403,6406201620,2,81
3517371403,6615137050,2,81
3517371403,6795548632,2,81
3517371403,6851606874,2,81
3517371403,7029425560,2,81
3517371403,7314856996,2,81
3517371403,7527775488,2,81
3517371403,7901642731,2,81
3517371403,7955524854,4,81
3517371403,7961400834,3,
3517371403,8018622406,2,
3517371403,8098879143,3,81
3517371403,8101292926,2,81
3517371403,8207899456,2,
3517371403,8212034081,2,
3517371403,8237370698,3,81
3517371403,8522205482,4,81
3517371403,8535256571,2,
3517371403,8595306928,2,81
3517371403,8887659678,3,
3517371403,8933392198,2,81
3517371403,9021660619,8,81
3517371403,9090508976,2,
3517371403,9108361833,5,81
3517371403,9247708548,5,81
3517371403,9671758110,2,81
3517371403,9771259980,2,81
3517371403,9785950295,3,
3517371403,9812712449,2,81
3517371403,9929449203,2,81
3517371403,9979265126,5,
3816460400,8522205482,2,81
4334876935,0244023800,2,81
4334876935,0888901330,2,
4334876935,1575909481,2,81
4334876935,1794727804,2,81
4334876935,2027282641,2,81
4334876935,2052541087,3,
4334876935,3517371403,4,81
4334876935,3856943479,2,81
4334876935,3865999823,3,81
4334876935,4192719922,2,81
4334876935,4398216677,2,81
4334876935,4712447093,2,81
4334876935,5494871486,3,81
4334876935,5737116190,4,81
4334876935,5778793876,2,81
4334876935,6201038503,2,81
4334876935,7955524854,5,81
4334876935,8098879143,2,81
4334876935,8101292926,2,81
4334876935,8933392198,2,81
4334876935,9021660619,4,81
4334876935,9108361833,4,81
4334876935,9247708548,3,81
4334876935,9979265126,2,
4345160771,0329757128,2,
4345160771,0888901330,3,
4345160771,1112729228,2,
4345160771,1117051864,6,25
4345160771,1676735427,2,25
4345160771,1744115428,2,25
4345160771,2698659991,2,25
4345160771,2726399145,2,25
4345160771,2748262278,2,25
4345160771,3439081974,2,25
4345160771,3494284494,3,25
4345160771,3517371403,5,
4345160771,3981829636,4,25
4345160771,4200094539,2,25
4345160771,4625804165,2,25
4345160771,4824842417,2,
4345160771,5088571149,2,25
4345160771,5428923571,2,25
4345160771,5734220498,2,25
4345160771,5734403746,4,
4345160771,5811236759,2,25
4345160771,5865508637,2,25
4345160771,7008328547,2,25
4345160771,7636586212,2,25
4345160771,8005990519,2,25
4345160771,8050751540,2,25
4345160771,8207899456,2,
4345160771,8237370698,2,
4345160771,8418154571,2,25
4712447093,0047545312,2,81
4712447093,0244023800,3,81
4712447093,0888901330,2,
4712447093,1575909481,2,81
4712447093,2052541087,2,
4712447093,2860469395,2,81
4712447093,3265059745,2,
4712447093,3517371403,4,81
4712447093,4334876935,3,81
4712447093,5494871486,4,81
4712447093,5737116190,2,81
4712447093,6201038503,2,81
4712447093,6406201620,3,81
4712447093,6795323820,2,81
4712447093,7955524854,5,81
4712447093,8098879143,2,81
4712447093,8101292926,2,81
4712447093,8522205482,4,81
4712447093,9021660619,5,81
4712447093,9030183888,2,81
4712447093,9108361833,2,81
4712447093,9979265126,2,
5494871486,0244023800,2,81
5494871486,0888901330,3,
5494871486,1051273458,2,81
5494871486,1393632778,2,
5494871486,1813358572,2,81
5494871486,2027282641,2,81
5494871486,2052541087,3,
5494871486,2633415191,2,81
5494871486,2816630864,3,81
5494871486,2988232962,2,
5494871486,3517371403,12,81
5494871486,3816460400,2,81
5494871486,3856943479,2,81
5494871486,4334876935,5,81
5494871486,4712447093,2,81
5494871486,5737116190,5,81
5494871486,5778793876,2,81
5494871486,6406201620,4,81
5494871486,7955524854,5,81
5494871486,8098879143,2,81
5494871486,8101292926,2,81
5494871486,8522205482,3,81
5494871486,8933392198,2,81
5494871486,9021660619,6,81
5494871486,9108361833,5,81
5494871486,9247708548,4,81
5737116190,1108556553,2,
5737116190,1256684163,2,
5737116190,2052541087,2,
5737116190,2513467056,2,81
5737116190,3517371403,4,81
5737116190,3865999823,2,81
5737116190,4712447093,2,81
5737116190,5494871486,2,81
5737116190,6406201620,2,81
5737116190,8522205482,2,81
5737116190,8933392198,2,81
5737116190,9021660619,2,81
5737116190,9247708548,2,81
6406201620,3517371403,2,81
6406201620,4334876935,2,81
6406201620,5494871486,2,81
6406201620,7955524854,2,81
6406201620,8101292926,2,81
8098879143,3517371403,2,81
8098879143,5737116190,2,81
8098879143,6201038503,2,81
8098879143,9108361833,2,81
8101292926,3517371403,2,81
8522205482,3517371403,5,81
8522205482,9021660619,2,81
8522205482,9108361833,2,81
9021660619,0244023800,3,81
9021660619,0888901330,3,
9021660619,1051273458,2,81
9021660619,1575909481,2,81
9021660619,2027282641,2,81
9021660619,2052541087,2,
9021660619,2633415191,2,81
9021660619,2816630864,2,81
9021660619,3517371403,5,81
9021660619,3865999823,2,81
9021660619,4334876935,4,81
9021660619,4398216677,2,81
9021660619,4712447093,2,81
9021660619,5494871486,4,81
9021660619,5737116190,5,81
9021660619,6201038503,2,81
9021660619,6406201620,3,81
9021660619,7955524854,4,81
9021660619,8098879143,2,81
9021660619,8101292926,2,81
9021660619,8522205482,2,81
9021660619,8933392198,2,81
9021660619,9108361833,3,81
